Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Price,Quantity,Sales
148,05-12-2017,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,210.51,2,421.0282167
149,05-12-2017,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,419.3,14,5870.163475
150,05-12-2017,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",256.14,20,5122.831598
151,05-12-2017,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,648.81,19,12327.32799
152,13-03-2017,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,89.97,1,89.97191708
153,13-03-2017,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,754.79,6,4528.756764
154,31-05-2016,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,892.89,22,19643.52061
155,31-05-2016,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,586.87,22,12911.08653
156,31-05-2016,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",683.37,7,4783.612749
157,28-05-2016,Neil Knudson,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,812.88,18,14631.83736
158,01-03-2015,Dave Brooks,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,288.09,8,2304.717533
159,20-11-2017,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,756.31,25,18907.75289
160,20-11-2017,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,792.24,14,11091.2995
161,11-05-2017,Ted Trevino,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,418.45,21,8787.473607
162,28-12-2016,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,786.43,24,18874.26978
163,16-11-2017,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,118.15,19,2244.781091
164,07-11-2017,Max Jones,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,703.39,16,11254.31603
165,08-09-2015,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,581.65,21,12214.55718
166,08-09-2015,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,65.77,3,197.3161721
167,08-09-2015,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,794.95,18,14309.12702
168,08-09-2015,Becky Martin,Consumer,United States,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,758.55,22,16688.01743
169,08-09-2015,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,552.2,21,11596.15249
170,08-09-2015,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,474.07,24,11377.57404
171,08-09-2015,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,999.62,17,16993.55348
172,05-08-2015,Chad Sievert,Consumer,United States,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",664.31,12,7971.764821
173,05-08-2015,Chad Sievert,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,717.47,2,1434.933248
174,05-08-2015,Chad Sievert,Consumer,United States,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",71.69,9,645.2191751
175,14-09-2015,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,76.86,3,230.5731544
176,14-09-2015,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,800.3,12,9603.551874
177,21-04-2018,Shirley Jackson,Consumer,United States,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",789.06,6,4734.372354
178,21-11-2016,Joel Eaton,Consumer,United States,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",331.24,21,6955.979085
179,21-11-2016,Joel Eaton,Consumer,United States,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,710.69,14,9949.590915
180,15-12-2016,Jim Kriz,Home Office,United States,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",202.14,24,4851.361429
181,05-12-2015,David Kendrick,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",525.8,16,8412.824456
182,05-12-2015,David Kendrick,Corporate,United States,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,413.29,3,1239.87343
183,19-11-2015,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,257.57,18,4636.289271
184,19-11-2015,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),474.21,11,5216.278189
185,19-11-2015,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,64.15,11,705.6027787
186,28-11-2017,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,469.07,23,10788.70078
187,26-08-2015,Frank Merwin,Home Office,United States,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,785.53,16,12568.41846
188,16-07-2017,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",193.24,11,2125.684935
189,16-07-2017,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,380.98,11,4190.777485
190,12-10-2016,Mark Packer,Home Office,United States,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",41.7,7,291.8793104
191,12-10-2016,Mark Packer,Home Office,United States,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,657.81,11,7235.939441
192,12-10-2016,Mark Packer,Home Office,United States,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,201.26,15,3018.963349
193,12-10-2016,Mark Packer,Home Office,United States,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",471.04,8,3768.345455
194,12-10-2016,Mark Packer,Home Office,United States,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,645.71,9,5811.401092
195,31-10-2016,Mary Zewe,Corporate,United States,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,61.45,9,553.032693
196,21-03-2015,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",993.28,7,6952.937531
197,21-03-2015,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",498.33,13,6478.273414
198,06-11-2018,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,121.73,20,2434.695863
199,06-07-2018,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",487.51,10,4875.148643
200,06-07-2018,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",64.86,11,713.4183485
201,24-06-2018,Maria Bertelson,Consumer,United States,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,722.99,12,8675.878194
202,03-08-2015,Bruce Stewart,Consumer,United States,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,601.63,2,1203.253827
203,03-08-2015,Bruce Stewart,Consumer,United States,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",529.79,24,12714.84331
204,17-12-2018,Logan Currie,Consumer,United States,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,13.34,25,333.5091075
205,03-06-2018,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",320.95,9,2888.543507
206,09-12-2018,Laurel Elliston,Consumer,United States,Whittier,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,521.76,11,5739.403456
207,01-12-2018,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",842.88,10,8428.78382
208,01-12-2018,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,957.17,1,957.1675227
209,01-12-2018,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",578.54,21,12149.24209
210,01-12-2018,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",558.5,10,5584.974931
211,01-12-2018,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",814.66,2,1629.314631
212,09-02-2016,Michael Stewart,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,785.13,9,7066.209215
213,02-01-2016,Victoria Wilson,Corporate,United States,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,99.97,11,1099.697762
214,02-01-2016,Victoria Wilson,Corporate,United States,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,156.71,25,3917.717564
215,02-01-2016,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,324.14,20,6482.717726
216,02-01-2016,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,122.05,9,1098.423203
217,02-01-2016,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,392.74,4,1570.94124
218,28-10-2017,Jonathan Howell,Consumer,United States,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",621.61,2,1243.216691
219,28-10-2017,Jonathan Howell,Consumer,United States,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,184.44,22,4057.673008
220,24-12-2016,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,87.03,24,2088.813228
221,24-12-2016,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",445.81,13,5795.547067
222,24-12-2016,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,458.91,22,10096.05692
223,24-12-2016,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",121.98,19,2317.709635
224,24-12-2016,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,185.63,4,742.531829
225,24-12-2016,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,428.5,10,4285.033652
226,09-08-2016,David Smith,Corporate,United States,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",395.71,17,6727.097246
227,09-08-2016,David Smith,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,998.05,14,13972.68724
228,09-08-2016,David Smith,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,796.36,5,3981.777885
229,28-02-2016,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,842.41,3,2527.23069
230,28-02-2016,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",817.9,4,3271.589814
231,13-09-2015,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,642.87,1,642.8694644
232,07-04-2018,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,880.39,23,20249.06858
233,07-04-2018,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,8.95,13,116.3517527
234,07-04-2018,Christopher Schild,Home Office,United States,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,144.69,11,1591.629002
235,07-04-2018,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",556.64,24,13359.45262
236,07-04-2018,Christopher Schild,Home Office,United States,Tampa,Florida,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,733.54,20,14670.79997
237,12-11-2018,David Bremer,Corporate,United States,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),303.13,16,4850.143184
238,04-06-2017,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,227.69,12,2732.324055
239,04-06-2017,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,850.33,14,11904.66704
240,04-06-2017,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,935.41,11,10289.56201
241,04-06-2017,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,833.46,7,5834.252247
242,04-06-2017,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,249.38,6,1496.256466
243,04-06-2017,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,314.01,19,5966.133486
244,04-06-2017,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",376.26,2,752.5180256
245,01-06-2015,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,785.05,10,7850.460041
246,01-06-2015,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,229.56,24,5509.327141
247,01-06-2015,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",774.61,19,14717.50739
248,01-06-2015,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,954.84,17,16232.29783
249,01-06-2015,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,882.35,13,11470.5774
